text,translation,in_toxic,toxicity,time,time_prediction,time_translation
@ImASpiderG you a bitch nigga,@ImASpiderG eres un negro perra,True,0.9970695972442627,0.6423735618591309,0.03553509712219238,0.6068379878997803
@ItsOnlyJess @LukeFriendyy @J_CATS_RULE she's a right twat I'd tell you honestly Sky! Honestly &#128520;&#127829;,@ItsOnlyJess @LukeFriendyy @J_CATS_RULE ella es una verdadera idiota te diría honestamente ¡Sky! Honestamente 😈🍕,False,0.599218487739563,0.6743013858795166,0.03779411315917969,0.6365063190460205
@IzThat_xp @xDSmooth lmao denote got a bitch here right now but he love her,@IzThat_xp @xDSmooth lmao denote tiene una perra aquí ahora mismo pero la ama,True,0.9201655387878418,0.6136071681976318,0.03791928291320801,0.5756874084472656
@JUSTLOVE_NOHATE @Me_NOindirect whole hoe outchea.......,@JUSTLOVE_NOHATE @Me_NOindirect outchea toda la azada.......,False,0.10539737343788147,0.713120698928833,0.0379946231842041,0.6751255989074707
@JUSxDOiT I was hangin' on them corners late Pockets wasn't straight bitch! I ain't gon make it at this rate dawg.. Know what I'm sayin?,@JUSxDOiT Estaba colgando de las esquinas tarde ¡Los bolsillos no eran heterosexuales perra! No voy a lograrlo a este ritmo amigo... ¿Sabes lo que digo?,True,0.9522285461425781,0.6252987384796143,0.037190914154052734,0.5881073474884033
@JalenDGAF @CourtniClark &#128308;&#9899;&#65039;&#128308;&#9899;&#65039;&#128308;&#9899;&#65039; no pressure hoe,@JalenDGAF @CourtniClark 🔴⚫️🔴⚫️🔴⚫️ sin azada de presión,False,0.005416187923401594,0.6960141658782959,0.03857874870300293,0.6574347019195557
@JerGucci go on Craigslist bitches be on there &#128514;&#128514;,@JerGucci ve a las perras de Craigslist quédate ahí 😂😂,True,0.9806936383247375,0.7152478694915771,0.036940813064575195,0.6783065795898438
@JerGucci my luck the bitch gonna drug me an I won't even kno what happened lmao,@JerGucci mi suerte la perra me va a drogar y ni siquiera sabré qué pasó lmao,True,0.9718226790428162,0.6800880432128906,0.038968801498413086,0.6411187648773193
@JimmyMcIver @jerrilyn71 @Doc_68W_ Just like "FAT CHICKS NEED LOVE TOO" I guess. 
Some Jeffrey Dommer Type would be all over that sloppy ho.,@JimmyMcIver @jerrilyn71 @Doc_68W_ Como &quot;LAS CHICAS GORDAS TAMBIÉN NECESITAN AMOR&quot; supongo. Algún tipo de Jeffrey Dommer estaría encima de ese descuidado ho.,False,0.5874668955802917,0.6915721893310547,0.03985095024108887,0.6517205238342285
@JoeBiden is such a retard! &#8220;@irritatedwoman: Biden Calls Himself &#8216;White Boy&#8217; in Meeting With Black Pastors http://t.co/bqx1IEv0wD&#8221;,¡@JoeBiden es un retrasado mental! “@irritatedwoman: Biden se llama a sí mismo &#39;chico blanco&#39; en reunión con pastores negros http://t.co/bqx1IEv0wD”,True,0.934642493724823,0.6420929431915283,0.03935670852661133,0.6027352809906006
@Juicy_james01 ain't no love 4 these hoes,@Juicy_james01 no hay amor 4 estas azadas,False,0.3818732500076294,0.6051106452941895,0.03957843780517578,0.5655312538146973
@KazAtta I woulda jus told skylar one night 'hey I got a flight in the mornin...you wit it or nah' while textin my brazilian bitch,@KazAtta Le habría dicho a Skylar una noche &#39;oye tengo un vuelo por la mañana... lo sabes o no&#39; mientras le enviaba mensajes de texto a mi perra brasileña,True,0.9747903347015381,0.6545143127441406,0.038450002670288086,0.6160633563995361
@KazAtta he jus need to go to brazil get himself a bad brazilian bitch and jus relax,@KazAtta solo necesita ir a Brasil conseguirse una mala perra brasileña y relajarse.,True,0.9894662499427795,0.6246767044067383,0.03828310966491699,0.586392879486084
@KazAtta why is he stressin himself this nig can be livin lik meech before he went to prison,@KazAtta ¿por qué se estresa a sí mismo? Este nig puede estar viviendo como un meech antes de ir a prisión.,True,0.8258897662162781,0.7145645618438721,0.03891181945800781,0.675652265548706
@KazAtta your welcome my nig #salute,@KazAtta de nada mi nig #saludo,False,0.6795003414154053,0.5855531692504883,0.0361788272857666,0.5493738651275635
@KyleReinders bitch,@KyleReinders perra,True,0.9903623461723328,0.5889797210693359,0.03793644905090332,0.5510427951812744
@L0SERNIGGA @HotNiggaDarius all bitches all day all the time,@L0SERNIGGA @HotNiggaDarius todas las perras todo el día todo el tiempo,True,0.9877285957336426,0.7021036148071289,0.036852359771728516,0.6652505397796631
@LadyVodkax keep them around so new bitches know they could be the next ex if they dont stay in line.,@LadyVodkax manténgalos cerca para que las nuevas perras sepan que podrían ser el próximo ex si no se mantienen en línea.,True,0.9139450192451477,0.6160295009613037,0.039501190185546875,0.576526403427124
@LadyVodkax we're talking about fucking you right in the pussy,@LadyVodkax estamos hablando de follarte justo en el coño,True,0.998130738735199,0.6102194786071777,0.040051937103271484,0.570166826248169
@LeMochaMojito bitch who is you?,@LeMochaMojito puta quien eres?,True,0.994087815284729,0.6621334552764893,0.03756380081176758,0.6245691776275635
@Leelucas_ &#128514;&#128514;&#128514;&#128128;&#128128; alright nah bitch you want play on Twitter.,@Leelucas_ 😂😂😂💀💀 está bien no perra quieres jugar en Twitter.,True,0.9352111220359802,0.6277296543121338,0.03749656677246094,0.5902321338653564
@Liveitupjersey @ccass357 &lt;&lt; Where'd you go big mouth bitch?
Busy Choking on that Cock I told you to find?,@Liveitupjersey @ccass357 &lt;&lt; ¿Adónde fuiste perra bocazas? ¿Ocupado ahogándote con esa polla que te dije que encontraras?,True,0.9970685839653015,0.7143445014953613,0.03899359703063965,0.6753501892089844
@Liveitupjersey yeah I seen you tweet about bitch &amp; block. I used it...it fits!,@Liveitupjersey sí te he visto twittear sobre bitch &amp; block. Lo usé... ¡encaja!,True,0.8762466311454773,0.6366267204284668,0.03762650489807129,0.5989997386932373
@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches. 
#muslims FLAT OUT NO WAY!
I use my sheets on my bed NOT MY HEAD!,@Liveitupjersey sí... Trato de NO seguirlas como perras ZULÚ. ¡#muslims FLAT OUT DE NINGUNA MANERA! ¡Uso mis sábanas en mi cama NO MI CABEZA!,True,0.9690390825271606,0.6307287216186523,0.03752756118774414,0.59320068359375
@LouieVRee @TehReelHov dat bitch a tampon,@LouieVRee @TehReelHov esa perra un tampón,True,0.9959840774536133,0.6101384162902832,0.03763556480407715,0.5725023746490479
@LowworldsFinest @1stblock_thomas man y'all niggas chill man I'm High af tho . Y'all niggas ain't even tell me who the hoe is &#128564;&#9995;,@LowworldsFinest @1stblock_thomas man y&#39;all niggas chill man I&#39;m High af tho . Ustedes niggas ni siquiera me dicen quién es la azada 😴✋,True,0.9457595348358154,0.6271142959594727,0.04002189636230469,0.5870919227600098
@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch,@MakEitSndGoOd @Fewjr nos bloqueamos y vemos qué sucede. Crees que estamos en tu culo amarillo alto ahora. Sólo mira,True,0.9632313847541809,0.6188390254974365,0.036950111389160156,0.5818884372711182
@Marco_SharkHoes hoe I'm at work til like 8,@Marco_SharkHoes hoe estoy en el trabajo hasta las 8,False,0.014116194099187851,0.6208257675170898,0.03813052177429199,0.5826947689056396
@MarshallSOTS It's @JakeEye3 's favorite fucking jam! I haven't seen it but judging by there being a little girl in it it's probably trash,@MarshallSOTS ¡Es la puta mermelada favorita de @JakeEye3! No lo he visto pero a juzgar por que hay una niña en él probablemente sea basura.,True,0.980724573135376,0.645270824432373,0.03847050666809082,0.606799840927124
@Mijo_LGI all I heard was I'm a bitch nigga,@Mijo_LGI todo lo que escuché fue que soy un negro perra,True,0.984393298625946,0.6563117504119873,0.037285804748535156,0.6190252304077148
@Mijo_LGI you're such a bitch,@Mijo_LGI eres una perra,True,0.9947748184204102,0.6133480072021484,0.040030717849731445,0.5733165740966797
@MileyCyrus I want to suck your pussy,@MileyCyrus quiero chuparte el coño,True,0.9976420998573303,0.6019291877746582,0.03714346885681152,0.5647842884063721
@MoeEaseYaMind bitches crazy &#128553;&#128514;,@MoeEaseYaMind perras locas 😩😂,True,0.9776806831359863,0.605172872543335,0.03882098197937012,0.5663511753082275
@MosoKnowso @ShaeGreyyy thats a goddamn terrible joke you gbe lookin bitch,@MosoKnowso @ShaeGreyyy esa es una maldita broma terrible que pareces una perra,True,0.9965896606445312,0.6311767101287842,0.03784656524658203,0.5933291912078857
@MotherOfBraylon you already know they go to fed for me ah bitch be ready to walk out the door &#128514;&#128514;&#9996;&#65039;,@MotherOfBraylon ya sabes que se alimentan por mí perra prepárate para salir por la puerta 😂😂✌️,True,0.9837768077850342,0.7264361381530762,0.036333560943603516,0.6901021003723145
@MrWoofless Don't be a bitch.,@MrWoofless No seas una perra.,True,0.9934321045875549,0.624922513961792,0.03783845901489258,0.5870833396911621
@NikkiGentry843 just wait....karma is a #bitch,@NikkiGentry843 solo espera... el karma es una #perra,True,0.9897969365119934,0.6496000289916992,0.039527177810668945,0.610072135925293
@PRoseish we don't send pussy ass cowards to old sparky,@PRoseish no enviamos cobardes de culo al viejo chispitas,True,0.9969719648361206,0.6990938186645508,0.037262916564941406,0.6618304252624512
@PennyTheGOAT 
This look more like your little baby son of a bitch. http://t.co/GO58cT7ue7,@PennyTheGOAT Esto se parece más a tu pequeño hijo de puta. http://t.co/GO58cT7ue7,True,0.9946176409721375,0.6247243881225586,0.038102149963378906,0.5866215229034424
@PzFeed This guy would SO get a show on Spike if they could somehow revive the son of a bitch. I'd watch.,@PzFeed Este tipo tendría un espectáculo en Spike si de alguna manera pudieran revivir al hijo de puta. Yo miraría.,True,0.9799010753631592,0.6605191230773926,0.0373384952545166,0.6231799125671387
@QuavoStuntin my bitch got the dope in her panties sssshhhhh you to Dramatic,@QuavoStuntin mi perra consiguió la droga en sus bragas sssshhhhh tú a Dramatic,True,0.9972084164619446,0.6358475685119629,0.03733563423156738,0.5985112190246582
@QueenSAVage97 @FresH_BoY_Will how you gonna compare sushi to pussy tho there ain't no dicks going in your sushi &#128514;,@QueenSAVage97 @FresH_BoY_Will ¿cómo vas a comparar el sushi con el coño? Aunque no hay penes en tu sushi 😂,True,0.9325835704803467,0.6956923007965088,0.037560462951660156,0.6581311225891113
@RAEPaelMunturo apparently not many bitches have seen that,@RAEPaelMunturo al parecer no muchas putas han visto eso,True,0.9591278433799744,0.6394612789154053,0.03710818290710449,0.6023526191711426
@REAL_Kaysavage that bitch was going or nawl,@REAL_Kaysavage esa perra iba o nawl,True,0.9924412965774536,0.6359848976135254,0.03703594207763672,0.5989484786987305
@RHook220 @ohwait_itsKate @EjPeruski5634 pussy x3,@RHook220 @ohwait_itsKate @EjPeruski5634 coño x3,True,0.9193071722984314,0.712439775466919,0.037903547286987305,0.6745357513427734
@Rasheed_Sheen man damn dude come get this bitch lml,@Rasheed_Sheen hombre maldito amigo ven a buscar a esta perra lml,True,0.9970409274101257,0.7747948169708252,0.03641033172607422,0.7383840084075928
@RealNiggaSherm bitch,@RealNiggaSherm perra,True,0.9952864050865173,0.6326475143432617,0.039021968841552734,0.5936250686645508
@RealNiggaSherm wen he ho dwn da road,@RealNiggaSherm cuando se fue por la carretera,False,0.0963764414191246,0.6269452571868896,0.03766155242919922,0.5892832279205322
@Real_Liam_Payne be a pussy

as in cat,@Real_Liam_Payne sé un marica como un gato,True,0.9301167726516724,0.7056107521057129,0.040956735610961914,0.6646535396575928
@Real_Liam_Payne be a pussy http://t.co/ttzsxBtS74,@Real_Liam_Payne sé un marica http://t.co/ttzsxBtS74,True,0.9544883966445923,0.6449782848358154,0.04120302200317383,0.6037740707397461
@RichBum_Mitch say how you do that I got this lil bitch who ain't getting the memo,@RichBum_Mitch di cómo lo haces. Tengo a esta pequeña perra que no recibe el memorándum.,True,0.9140148758888245,0.6141047477722168,0.038042545318603516,0.5760617256164551
@Righteouz_ @growejr I could have that chick there boobs in my face and score the fight better than the bitch that made it 114-114,@Righteouz_ @growejr Podría tener esa chica con las tetas en mi cara y anotar la pelea mejor que la perra que lo hizo 114-114,True,0.9736740589141846,1.434570074081421,0.03968334197998047,1.3948860168457031
@Righteouz_ @growejr that bitch should be in jail for that 114-114,@Righteouz_ @growejr esa perra debería estar en la cárcel por ese 114-114,True,0.9970136880874634,0.7324116230010986,0.04038238525390625,0.6920287609100342
@Righteouz_ lmfao!!!!! I remember all the rednecks in my school with that shit lol,@Righteouz_ lmfao!!!!! Recuerdo a todos los rednecks de mi escuela con esa mierda jajaja,True,0.9590175747871399,0.7022502422332764,0.03951621055603027,0.6627335548400879
@SadderDre @PoeticGenius19 who knows man. That Uncle Tom mentality will never die. Ol Martin Baker headass,@SadderDre @PoeticGenius19 quién sabe hombre. Esa mentalidad del Tío Tom nunca morirá. ol martin panadero cabeza,False,0.6350722908973694,0.671217679977417,0.03852987289428711,0.6326868534088135
@SarahAuten bitch slap that asshole....with a chair!,@SarahAuten perra dale una bofetada a ese gilipollas... ¡con una silla!,True,0.9981479644775391,0.6281070709228516,0.03814339637756348,0.5899631977081299
@ScanBC hoe the cookie crisp cop is on the case.,@ScanBC hoe el policía de galletas crujientes está en el caso.,False,0.005168385803699493,0.6121618747711182,0.03996419906616211,0.5721971988677979
@ShenellyB lol u knw dem project bitches be having dem light brown roaches we call dem water bugs &#128514;&#128514;,@ShenellyB jajaja sabes que las perras del proyecto tienen cucarachas de color marrón claro a las que llamamos bichos de agua 😂😂,True,0.8740593194961548,0.6118922233581543,0.03732919692993164,0.5745625495910645
@Solyybee_ hahahah for reals he was like this bitch crazy lol,@Solyybee_ hahahah de verdad estaba como esta perra loca jajaja,True,0.979229211807251,0.6538839340209961,0.039232730865478516,0.6146502494812012
@SugarShai2 room temp cus i have sensitive bitch teeth. ( ._.),@ SugarShai2 temperatura ambiente porque tengo dientes de perra sensibles. ( ._.),True,0.981357216835022,0.6189179420471191,0.04060792922973633,0.5783095359802246
@THEalexflores10 bitch answer my calls,@THEalexflores10 perra contesta mis llamadas,True,0.9912398457527161,0.6661615371704102,0.03769397735595703,0.6284668445587158
@T_FLYE he killed that hoe though,@T_FLYE mató a esa azada sin embargo,False,0.6732736825942993,0.600830078125,0.03672480583190918,0.5641047954559326
@T_FLYE lmaoooo I know Taylor in Brazil eating that overseas pussy,@T_FLYE lmaoooo Conozco a Taylor en Brasil comiendo ese coño en el extranjero,True,0.9358134865760803,0.6277363300323486,0.036177873611450195,0.5915579795837402
@T_FLYE you got some more hoe,@T_FLYE tienes más azada,False,0.547948956489563,0.6307454109191895,0.03883671760559082,0.5919082164764404
@Tee_Bizzle hoes* are more fun,Las azadas de @Tee_Bizzle* son más divertidas,False,0.10691574215888977,0.6328334808349609,0.036545753479003906,0.5962872505187988
@Tee_Bizzle i aint shit you aint shit...bitch we meant for eachother,@Tee_Bizzle no soy una mierda tú no eres una mierda... perra lo que queríamos era el uno para el otro,True,0.9965554475784302,0.6443371772766113,0.03681755065917969,0.6075189113616943
@Tee_Bizzle shut up bitch,@Tee_Bizzle cállate perra,True,0.9970417618751526,0.612546443939209,0.03892922401428223,0.5736169815063477
@TheLadyGamer if you gotta shout u a bad bitch... u ain't a bad bitch &#128524;,@TheLadyGamer si tienes que gritarte mala perra... no eres una mala perra 😌,True,0.9962472319602966,0.636498212814331,0.0381617546081543,0.5983359813690186
@ThomasNye1 my momma saw how the girls danced and was like &#128563;grandma was like "shake that ass hoe",@ThomasNye1 mi mamá vio cómo bailaban las chicas y dijo 😳abuela dijo &quot;sacude ese trasero&quot;,True,0.9531764984130859,0.6759343147277832,0.03759264945983887,0.6383411884307861
@TinnyTimm taylor wack ass bitch nigga,@TinnyTimm taylor wack culo perra negro,True,0.9967733025550842,0.6150918006896973,0.03589010238647461,0.5792009830474854
@Titan21Mtzzz you is a hoe,@Titan21Mtzzz eres una puta,True,0.9240332841873169,0.5728671550750732,0.035650014877319336,0.5372159481048584
@TrillVanillaaa bitch I'll fuck you up,@TrillVanillaaa perra te voy a joder,True,0.9978998899459839,0.6121923923492432,0.03756594657897949,0.5746252536773682
@TrustNunBut100s aight bet we in that bitch too,@TrustNunBut100s apuesto a que nosotros también estamos en esa perra,True,0.9904991984367371,0.6384060382843018,0.03863215446472168,0.5997734069824219
@TryHardAlby it is bitch,@TryHardAlby es una perra,True,0.9712547659873962,0.616455078125,0.04002857208251953,0.5764257907867432
@TryHardSilva thisty hoe,@TryHardSilva azada,False,0.1079549565911293,0.5872898101806641,0.03708982467651367,0.5501995086669922
@Tylar____ @xxJaiLynn Tylar shut up bitch . I usta make you these,@Tylar____ @xxJaiLynn Tylar cállate perra. Yo usta te hago estos,True,0.9973058700561523,0.6962306499481201,0.03839421272277832,0.6578359603881836
@Tylar____ bet hoe,@Tylar____ apuesta azada,False,0.025629205629229546,0.711820125579834,0.03662371635437012,0.6751961708068848
@Wimp_W_Diesel real shit bro yo hoe told me if Smoothie King had straws i ca fuck,@Wimp_W_Diesel mierda de verdad hermano azada me dijo que si Smoothie King tenía pajitas puedo joder,True,0.9945560693740845,0.6020185947418213,0.03931283950805664,0.5627050399780273
@YFN_NESHA all the great QB's fold under pressure gshit if u blitz Peyton ass he gon gook out,@YFN_NESHA todos los grandes mariscales de campo se retiran bajo presión.,True,0.9734311103820801,1.1964726448059082,0.03819012641906738,1.1582820415496826
@ZELNO96 Someone told me cuz some ppl like to use it as bitch some females don't like being calles female but meh *shrugs*,@ZELNO96 Alguien me dijo que a algunas personas les gusta usarlo como perra a algunas mujeres no les gusta que las llamen mujeres pero meh *se encoge de hombros*,True,0.918964147567749,0.6401922702789307,0.03926968574523926,0.600921630859375
@ZELNO96 one sick bitch,@ ZELNO96 una perra enferma,True,0.9966289401054382,0.639883279800415,0.03711557388305664,0.6027672290802002
@Zach_Dorsey thirsty hoe,@Zach_Dorsey azada sedienta,False,0.04009449854493141,0.623509407043457,0.037409305572509766,0.58609938621521
@_Aly_baby_ well at least If you're going to do somthing you do it.. And don't bitch out.. Even when it's the wrong thing &#128527;,@_Aly_baby_ bueno al menos Si vas a hacer algo hazlo... Y no te quejes... Incluso cuando no es lo correcto 😏,True,0.7508550882339478,0.6556985378265381,0.03804349899291992,0.61765456199646
@_Andsss cool cool fuck wit u too nicca,@_Andsss guay guay joder contigo también nicca,True,0.9953421354293823,0.6378748416900635,0.03821277618408203,0.5996615886688232
@_Angeel14 thirsty ass hoe go to sleep &#128514;&#128514;,@_Angeel14 culo sediento vete a dormir 😂😂,True,0.9668713808059692,0.5954809188842773,0.037482500076293945,0.5579981803894043
@_BeverlyNoHills bitch... So they can't hold a real nigga down fa long.. &#128546;&#128546;&#128546; bruh ask mama to pay this ticket fa me!!!!!,Perra de @_BeverlyNoHills... Así que no pueden retener a un nigga de verdad por mucho tiempo... 😢😢😢 hermano ¡pídele a mamá que pague este boleto por mí!,True,0.9927735924720764,0.6540281772613525,0.040326833724975586,0.6137008666992188
@_BeverlyNoHills you so fucking nasty. You got held to the wrong pussy. I'm telling  you bet not ever kiss me again!! I'm breaking up w| u!,@_BeverlyNoHills eres tan jodidamente desagradable. Te aferraste al coño equivocado. ¡Te lo digo apuesto a que no me volverás a besar nunca más! Estoy rompiendo con tu!,True,0.9978558421134949,0.6157333850860596,0.037892818450927734,0.5778400897979736
@_DCorNothing_ @KyariesDa4 he should! I got tired of hearing how he can eat pussy 10000 ways like damn &#128514;&#128514;,@_DCorNothing_ @KyariesDa4 ¡debería! Me cansé de escuchar cómo puede comer coño de 10000 maneras como maldita sea 😂😂,True,0.970893144607544,0.634484052658081,0.03879380226135254,0.5956900119781494
@__DatTootieGurl that hoe can't cook,@__DatTootieGurl esa puta no sabe cocinar,False,0.3593164086341858,0.6233103275299072,0.03769946098327637,0.5856103897094727
@_lostb0y no bitch w my dick,@_lostb0y ninguna perra con mi pene,True,0.9977300763130188,0.6239542961120605,0.03658318519592285,0.5873706340789795
@_theDarius bitch get that job first.,La perra de @_theDarius consigue ese trabajo primero.,True,0.9899588227272034,0.626612663269043,0.03746747970581055,0.5891447067260742
@_xpriceless_ bitch u forcin it talkin about my family and shit watch out,@_xpriceless_ perra me obligas a hablar de mi familia y esa mierda ten cuidado,True,0.9965067505836487,0.6273083686828613,0.03714108467102051,0.5901665687561035
@airwolf1967 @NoInfidel33 @tedcruz @SarahPalinUSA @TWShannon in ALASKA!!
Nothing going on nothing to do nothing to bitch about few laws,@airwolf1967 @NoInfidel33 @tedcruz @SarahPalinUSA @TWShannon en ALASKA!! No pasa nada nada que hacer nada de qué quejarse pocas leyes,True,0.8490313291549683,0.6284875869750977,0.03786659240722656,0.5906205177307129
@alexrojas_10 yo fag Rojas,@alexrojas_10 yo fag Rojas,True,0.7521994709968567,0.5366864204406738,0.03827309608459473,0.4984126091003418
@alisha_serv thats wassup how u got bitches sending you booty pics tho lol,@alisha_serv así fue como conseguiste que las perras te enviaran fotos de culos aunque lol,True,0.9813718795776367,0.7192177772521973,0.03653407096862793,0.6826834678649902
@catleesh_ I have small pussy size plugs,@catleesh_ tengo tapones pequeños del tamaño de un coño,True,0.9797285199165344,0.6327869892120361,0.03869748115539551,0.5940892696380615
@ccass357 @Liveitupjersey real Serious in CT! Bunch of whiney cunts!,@ccass357 @Liveitupjersey ¡Realmente serio en CT! ¡Montón de coños llorones!,True,0.8602291345596313,0.6178197860717773,0.03706169128417969,0.5807573795318604
@cuteasstab niggah this shit serious aint no one laughing,@cuteasstab niggah esta mierda es seria nadie se ríe,True,0.9916018843650818,0.6563584804534912,0.03973388671875,0.616624116897583
@danusaur @GoldenArmada_ we don't love these hoes,@danusaur @GoldenArmada_ no amamos estas azadas,False,0.29885876178741455,0.63690185546875,0.03703761100769043,0.5998637676239014
@davidlyon1690 @_shannonmacleod he wants pussy nd a dini mean a cat,@davidlyon1690 @_shannonmacleod quiere coño y un dini significa un gato,True,0.8997288942337036,0.620236873626709,0.03871035575866699,0.5815258026123047
@deadgrl_666 she can just fuckin call the venue about it and they'll cancel the lost tickets and reprint new ones what a dumb bitch,@deadgrl_666 ella puede simplemente llamar al lugar al respecto y cancelarán los boletos perdidos y reimprimirán otros nuevos qué idiota,True,0.9975551962852478,0.617741584777832,0.03818464279174805,0.5795564651489258
@equallydestruct lmao don't fight me you don't know my ghetto ass school dude I highly doubt that since I don't give a fuck about it,@equallydestruct lmao no pelees conmigo no conoces a mi ghetto amigo de la escuela lo dudo mucho ya que me importa un carajo.,True,0.9954851865768433,0.6396665573120117,0.0379331111907959,0.6017329692840576
@espinosa_32 pussy pussy pussy,@espinosa_32 coño coño coño,True,0.9938939213752747,0.599689245223999,0.036258697509765625,0.5634300708770752
@espinosa_32 you're a bitch,@espinosa_32 eres una perra,True,0.9926517605781555,0.6012580394744873,0.03689098358154297,0.5643665790557861
@gabbella03 rt something else from another bitch in panties about love I swear,@ gabbella03 rt algo más de otra perra en bragas sobre el amor lo juro,True,0.9896397590637207,0.6857256889343262,0.0362703800201416,0.6494545936584473
@gillbowski7 @MasiBlatnoy @DroBaby_ fuckkn hate when he fights. Being a big pussy all the time.,@gillbowski7 @MasiBlatnoy @DroBaby_ maldito odio cuando pelea. Ser un gran marica todo el tiempo.,True,0.9967710375785828,0.6907155513763428,0.04006528854370117,0.6506497859954834
@grrizzIy @YUNGxSMBA the only place for a ho in the garden,@grrizzIy @YUNGxSMBA el único lugar para un ho en el jardín,False,0.023891981691122055,0.681936502456665,0.03695178031921387,0.6449840068817139
@grrizzIy pudding it right in her pussy,@grrizzIy pudding justo en su coño,True,0.9900716543197632,0.8609070777893066,0.03819394111633301,0.8227124214172363
@grrizzIy right in the fucking pussy,@grrizzIy justo en el puto coño,True,0.9971010088920593,0.6397449970245361,0.03846549987792969,0.60127854347229
@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones lmaoooo that hoe look like &#128058;,@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones lmaoooo esa azada parece 🐺,False,0.20552471280097961,0.8028090000152588,0.05431032180786133,0.7484982013702393
@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones naw he should drop that bitch off in south Dallas with the rest of the homeless dogs,@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones naw debería dejar a esa perra en el sur de Dallas con el resto de los perros sin hogar,True,0.9905697107315063,0.754596471786499,0.11852645874023438,0.6360690593719482
@iGivePussyCPR monkey &amp; his cigarette. He's dead serious &#128514;,@iGivePussyCPR mono y su cigarrillo. Él es muy serio 😂,False,0.07253213971853256,0.6097307205200195,0.018499135971069336,0.591231107711792
@iLLEGALLYBadd my boy said this last night. I'll be in the gym Bc I refuse to be sloppy like these bad built bitches lol,@iLLEGALLYBadd mi hijo dijo esto anoche. Estaré en el gimnasio porque me niego a ser descuidado como estas perras mal formadas jajaja,True,0.9121766090393066,0.7289385795593262,0.02589583396911621,0.7030422687530518
@idclogan bad ass bitch!,@idclogan perra mala culo!,True,0.9969702959060669,0.629612922668457,0.03876614570617676,0.590846061706543
@itskingdee @GorgeousCamry_ no ion gotta do a bitch ass thang if you dont like wtf im saying unfollow me,@itskingdee @GorgeousCamry_ no tengo que hacer nada si no te gusta wtf estoy diciendo que dejes de seguirme,True,0.9864327311515808,0.6394658088684082,0.04128527641296387,0.5981800556182861
@janisjayy all the real gangsters knoww nate aint never loved no hoe,@janisjayy todos los verdaderos gánsteres saben que Nate nunca amó a ninguna azada,False,0.43444693088531494,0.7223498821258545,0.037149906158447266,0.6851992607116699
@jerryrscuba Bare ass me again I cunt hear you,@jerryrscuba Desnúdame otra vez no te escucho,True,0.9903000593185425,0.6432309150695801,0.03915095329284668,0.6040794849395752
@johnwells__ fuck it hoes will be hoes.,@johnwells__ a la mierda las azadas serán azadas.,True,0.9982566237449646,0.6049044132232666,0.03727889060974121,0.5676248073577881
@jrsmith12 @jaynovel let these hoes be great,@jrsmith12 @jaynovel deja que estas azadas sean geniales,False,0.13304969668388367,0.6668798923492432,0.03819084167480469,0.6286885738372803
@jthomas309 @DestroTheNoble @nekolin &lt;&lt;&lt; Getting his ass pounded &amp; loving it! 
I'm done with this GAY whiney bitch. NEXT......,@jthomas309 @DestroTheNoble @nekolin &lt;&lt;&lt; ¡Que le den por el culo y me encanta! He terminado con esta perra llorona GAY. PRÓXIMO......,True,0.9936271905899048,0.8575906753540039,0.039981842041015625,0.8176085948944092
@justinclark_5 oh I forgot you retarded lol lemme break it down for you where the BG hoes at lmao,@justinclark_5 oh me olvidé de ti retrasado jajaja déjame explicarte dónde están las azadas de BG en lmao,True,0.8408224582672119,0.619147777557373,0.03743481636047363,0.5817124843597412
@karlina_marie your pussy not mine &#128514; do you &#128526;,@karlina_marie tu coño no es mio 😂 tu 😎,True,0.9751843810081482,0.6788198947906494,0.03782367706298828,0.6409955024719238
@keongetsbitches fag &#128155;,@keongetsbitches marica 💛,False,0.5299131870269775,0.7423145771026611,0.03680825233459473,0.7055058479309082
@kieffer_jason @sbsylvester then bring yo bitch ass to town east mall let me know when u there bitch!,@kieffer_jason @sbsylvester entonces trae tu culo de perra al centro comercial del este de la ciudad ¡avísame cuando estés allí perra!,True,0.9983162879943848,0.6200249195098877,0.040929317474365234,0.579094648361206
@kieffer_jason u made me drive all the way to Plano then wanna bitch out,@kieffer_jason me hiciste conducir todo el camino hasta Plano y luego quiero quejarme,True,0.9494993090629578,0.6973817348480225,0.03781771659851074,0.6595630645751953
@kincade00 you owe me anyway hoe I need that with interest or shooting your shit up,@ kincade00 me debes de todos modos azada necesito eso con interés o disparando tu mierda,True,0.9932188391685486,0.6317312717437744,0.040314674377441406,0.5914158821105957
@laser_beam26 text me fag,@laser_beam26 envíame un mensaje de texto marica,False,0.5793209075927734,0.6098377704620361,0.037413835525512695,0.5724093914031982
@lifeof_brandon text me bitch,@lifeof_brandon envíame un mensaje de texto perra,True,0.9867483377456665,0.5836713314056396,0.03611278533935547,0.5475573539733887
